,similarity,response_time
"(14, 26)",0.5306122448979592,3.3982692896818913
"(14, 27)",0.47959183673469385,3.517137567859051
"(14, 28)",0.336734693877551,3.4523515493973442
"(14, 29)",0.4489795918367347,3.8276406036955968
"(14, 30)",0.32653061224489793,3.624572527714265
"(14, 31)",0.5408163265306123,3.3109805290981873
"(14, 32)",0.45918367346938777,3.4380561794553484
"(14, 33)",0.6632653061224489,3.5351391334449294
"(14, 34)",0.4897959183673469,3.833540901159629
"(14, 35)",0.5714285714285714,3.275775683604605
"(14, 36)",0.25510204081632654,3.9202517195949405
"(14, 37)",0.5306122448979592,3.6016956116702104
"(14, 38)",0.7551020408163265,2.982223402837227
"(14, 39)",0.37755102040816324,3.4737838009993234
"(14, 40)",0.6020408163265306,3.52602872922439
"(14, 41)",0.6224489795918368,3.681277997412924
"(14, 42)",0.5612244897959183,3.3147610425949097
"(14, 43)",0.46938775510204084,3.6635114255158796
"(14, 44)",0.30612244897959184,3.3753435651461285
"(14, 45)",0.47959183673469385,3.7304226603618886
"(14, 46)",0.5510204081632653,3.6567298513798674
"(14, 47)",0.42857142857142855,3.435611170768738
"(14, 48)",0.5714285714285714,3.5081351750364926
"(14, 49)",0.336734693877551,3.581783719062805
"(14, 50)",0.15306122448979592,3.532867418094115
"(14, 51)",0.336734693877551,3.5666531499089866
"(14, 52)",0.30612244897959184,3.460888385772705
"(14, 53)",0.3979591836734694,3.4359029178266174
"(14, 54)",0.16326530612244897,3.3943347016970318
"(14, 55)",0.2653061224489796,3.456622291029545
"(14, 56)",0.15306122448979592,3.283942424414451
"(14, 57)",0.29591836734693877,3.5102062134419456
"(14, 58)",0.17346938775510204,3.3559785059520175
"(14, 59)",0.16326530612244897,3.146424081108787
"(14, 60)",0.10204081632653061,3.478445985378363
"(14, 61)",0.12244897959183673,3.147979278822203
"(14, 62)",0.1836734693877551,3.51541613921141
"(14, 63)",0.12244897959183673,3.528553585572676
"(14, 64)",0.35714285714285715,3.4562871804279562
"(14, 65)",0.17346938775510204,3.1893650192480822
"(14, 66)",0.1836734693877551,3.5523850450913113
"(14, 67)",0.20408163265306123,3.5711895591956524
"(14, 68)",0.29591836734693877,3.630733276827861
"(14, 69)",0.1326530612244898,3.35848781176373
"(14, 70)",0.21428571428571427,3.2071796856095305
"(14, 71)",0.17346938775510204,3.383714510222613
"(14, 72)",0.20408163265306123,3.4123468103571835
"(14, 73)",0.2857142857142857,4.005623184332327
"(14, 74)",0.14285714285714285,3.562723550531599
"(14, 75)",0.25510204081632654,3.5889260130269185
"(14, 76)",0.24489795918367346,3.3015281744625256
"(14, 77)",0.21428571428571427,3.434414123074483
"(14, 78)",0.14285714285714285,3.329458211375549
"(14, 79)",0.1836734693877551,3.3419330237167224
"(14, 80)",0.1326530612244898,3.363626785767384
"(14, 81)",0.21428571428571427,3.396296150098413
"(14, 82)",0.20408163265306123,3.462993825120585
"(14, 83)",0.20408163265306123,3.402521892317704
"(14, 84)",0.20408163265306123,3.591888194590543
"(14, 85)",0.21428571428571427,3.5279747237507095
"(14, 86)",0.20408163265306123,3.403047743096816
"(14, 87)",0.2755102040816326,3.7622572758741546
"(14, 88)",0.14285714285714285,3.349331067319502
"(14, 89)",0.24489795918367346,3.5855796278976815
"(14, 90)",0.1836734693877551,3.3165511840429063
"(14, 91)",0.21428571428571427,3.5962822062910096
"(14, 92)",0.10204081632653061,3.411057117823008
"(14, 93)",0.2857142857142857,3.47234252925779
"(14, 94)",0.15306122448979592,3.1537127169695767
"(14, 95)",0.22448979591836735,3.4053467960357664
"(14, 96)",0.15306122448979592,3.684052278684533
"(14, 97)",0.37755102040816324,3.3736239425067245
"(14, 98)",0.22448979591836735,3.477371202027502
"(14, 99)",0.25510204081632654,3.1991415445783495
"(15, 16)",0.7448979591836735,3.6902530913767606
"(15, 17)",0.5816326530612245,3.5390329765422
"(15, 18)",0.41836734693877553,3.676381832620372
"(15, 19)",0.41836734693877553,3.889941049946679
"(15, 20)",0.5510204081632653,3.376893628727306
"(15, 21)",0.24489795918367346,3.3985539655216406
"(15, 22)",0.42857142857142855,3.5264432242623083
"(15, 23)",0.47959183673469385,3.6068920251485466
"(15, 24)",0.6632653061224489,3.5211728859723097
"(15, 25)",0.4489795918367347,3.5523268227028635
"(15, 26)",0.6836734693877551,3.4921582575355257
"(15, 27)",0.336734693877551,3.652457324926518
"(15, 28)",0.2653061224489796,3.3641725137548626
"(15, 29)",0.5102040816326531,3.6893457174301147
"(15, 30)",0.46938775510204084,3.618586351728847
"(15, 31)",0.2857142857142857,3.3837818314389483
"(15, 32)",0.5510204081632653,3.4866840069272875
"(15, 33)",0.42857142857142855,3.447581162452698
"(15, 34)",0.47959183673469385,3.724900178725903
"(15, 35)",0.22448979591836735,3.498812337390712
"(15, 36)",0.19387755102040816,3.5191628336906433
"(15, 37)",0.5,3.545231030537532
"(15, 38)",0.41836734693877553,3.6353291032607093
"(15, 39)",0.5408163265306123,3.4320606674466814
"(15, 40)",0.5918367346938775,3.5295825778928576
"(15, 41)",0.4897959183673469,3.4824437252406417
"(15, 42)",0.5612244897959183,3.7078942372685386
"(15, 43)",0.45918367346938777,3.80884052036155
"(15, 44)",0.16326530612244897,3.4690520723326865
"(15, 45)",0.5306122448979592,3.7007935938796375
"(15, 46)",0.6530612244897959,3.4865670952686045
"(15, 47)",0.45918367346938777,3.5875158330141486
"(15, 48)",0.6224489795918368,3.5065761969007294
"(15, 49)",0.25510204081632654,3.4958409161126913
"(15, 50)",0.24489795918367346,3.34221939428137
"(15, 51)",0.6326530612244898,3.825229831954889
"(15, 52)",0.29591836734693877,3.533627192179362
"(15, 53)",0.2653061224489796,3.4189606746358256
"(15, 54)",0.25510204081632654,3.703100478353579
"(15, 55)",0.30612244897959184,3.587193844647243
"(15, 56)",0.21428571428571427,3.4564328529895882
"(15, 57)",0.20408163265306123,3.4324891171578704
"(15, 58)",0.21428571428571427,3.1139915535847345
"(15, 59)",0.37755102040816324,3.4541394085180563
"(15, 60)",0.20408163265306123,3.3742945681918752
"(15, 61)",0.336734693877551,3.39298558924809
"(15, 62)",0.10204081632653061,3.1629723711091966
"(15, 63)",0.16326530612244897,3.446381630859976
"(15, 64)",0.11224489795918367,3.4058483130223043
"(15, 65)",0.2653061224489796,3.462258801108501
"(15, 66)",0.10204081632653061,3.0510320448660635
"(15, 67)",0.10204081632653061,3.5774008748961275
"(15, 68)",0.3877551020408163,3.462686821556928
"(15, 69)",0.37755102040816324,3.4458241172738977
"(15, 70)",0.2653061224489796,3.44472698647043
"(15, 71)",0.2653061224489796,3.385995551691217
"(15, 72)",0.14285714285714285,3.381796471471709
"(15, 73)",0.4897959183673469,3.4194162702951276
"(15, 74)",0.14285714285714285,3.445777743566232
"(15, 75)",0.11224489795918367,3.7405211384556876
"(15, 76)",0.24489795918367346,3.5739534719515653
"(15, 77)",0.2755102040816326,3.843550989450502
"(15, 78)",0.336734693877551,3.689000670252175
"(15, 79)",0.22448979591836735,3.4825615203171445
"(15, 80)",0.19387755102040816,3.433028087896459
"(15, 81)",0.3673469387755102,3.558934753849393
"(15, 82)",0.3469387755102041,3.5905366457741836
"(15, 83)",0.336734693877551,3.5067064812203417
"(15, 84)",0.30612244897959184,3.6277573673348678
"(15, 85)",0.40816326530612246,3.511178302578628
"(15, 86)",0.2653061224489796,3.813638234542588
"(15, 87)",0.19387755102040816,3.660515571895399
"(15, 88)",0.11224489795918367,3.303069917928605
"(15, 89)",0.12244897959183673,3.2739908176919688
"(15, 90)",0.12244897959183673,3.1333806553507237
"(15, 91)",0.29591836734693877,3.7826671689009865
"(15, 92)",0.1836734693877551,3.4739541209262352
"(15, 93)",0.20408163265306123,3.493313967171362
"(15, 94)",0.05102040816326531,3.239679693165472
"(15, 95)",0.5,3.893948045372963
"(15, 96)",0.35714285714285715,3.591407814872599
"(15, 97)",0.23469387755102042,3.5082933746400427
"(15, 98)",0.35714285714285715,3.5221451744437218
"(15, 99)",0.14285714285714285,3.581479746215748
"(16, 17)",0.6122448979591837,3.648403783959727
"(16, 18)",0.2857142857142857,3.3699113159410414
"(16, 19)",0.5714285714285714,3.353445831934611
"(16, 20)",0.6836734693877551,3.2403501898050306
"(16, 21)",0.45918367346938777,3.470847677616846
"(16, 22)",0.47959183673469385,3.6381978104511896
"(16, 23)",0.5612244897959183,3.3873558895928517
"(16, 24)",0.5816326530612245,3.1416412839889527
"(16, 25)",0.24489795918367346,3.5095862977760883
"(16, 26)",0.6224489795918368,3.590845266326529
"(16, 27)",0.32653061224489793,3.7291145915907573
"(16, 28)",0.32653061224489793,3.297654151916504
"(16, 29)",0.40816326530612246,3.764330314596494
"(16, 30)",0.5714285714285714,3.5026682211347846
"(16, 31)",0.2755102040816326,3.514331781864166
"(16, 32)",0.6122448979591837,3.4970981921905127
"(16, 33)",0.6326530612244898,3.3001776032087182
"(16, 34)",0.5408163265306123,3.636406793928983
"(16, 35)",0.21428571428571427,3.4529733504018476
"(16, 36)",0.17346938775510204,3.540091717647294
"(16, 37)",0.42857142857142855,3.7296633490728675
"(16, 38)",0.42857142857142855,3.5338821914689293
"(16, 39)",0.5102040816326531,3.805150234009609
"(16, 40)",0.5204081632653061,3.6464396144161704
"(16, 41)",0.5204081632653061,3.604810190801861
"(16, 42)",0.4897959183673469,3.8439301987489065
"(16, 43)",0.6224489795918368,3.329369058480134
"(16, 44)",0.10204081632653061,3.4010671957679417
"(16, 45)",0.4897959183673469,3.7324314266443253
"(16, 46)",0.7244897959183674,3.113636216163635
"(16, 47)",0.3673469387755102,3.5337936331014164
"(16, 48)",0.5510204081632653,3.9798816045125327
"(16, 49)",0.25510204081632654,3.5800563645741295
"(16, 50)",0.2755102040816326,3.687746563501525
"(16, 51)",0.5,3.690715794889336
"(16, 52)",0.23469387755102042,3.55500007198568
"(16, 53)",0.23469387755102042,3.356579710483551
"(16, 54)",0.09183673469387756,3.608851555146669
"(16, 55)",0.32653061224489793,3.3654283827969005
"(16, 56)",0.17346938775510204,3.37393776744099
"(16, 57)",0.07142857142857142,3.5864864931268206
"(16, 58)",0.12244897959183673,3.5937211545738013
"(16, 59)",0.29591836734693877,3.3513056443742486
"(16, 60)",0.14285714285714285,3.4306339025497437
"(16, 61)",0.1326530612244898,3.405414896792379
"(16, 62)",0.061224489795918366,3.100164012185165
"(16, 63)",0.09183673469387756,3.085487893072225
"(16, 64)",0.1326530612244898,3.462821800133278
"(16, 65)",0.23469387755102042,3.3002601804271823
"(16, 66)",0.17346938775510204,3.3189435164133707
"(16, 67)",0.1836734693877551,3.352812491930448
"(16, 68)",0.24489795918367346,3.573919412280832
"(16, 69)",0.3877551020408163,3.4706901057821806
"(16, 70)",0.3469387755102041,3.5550010816185877
"(16, 71)",0.23469387755102042,3.531058771411578
"(16, 72)",0.16326530612244897,3.3717394518641246
"(16, 73)",0.24489795918367346,3.4239427252062438
"(16, 74)",0.09183673469387756,3.174338921390731
"(16, 75)",0.08163265306122448,3.472270805973652
"(16, 76)",0.23469387755102042,3.4788364883230516
"(16, 77)",0.1836734693877551,3.556145150782698
"(16, 78)",0.32653061224489793,3.3345847183519655
"(16, 79)",0.14285714285714285,3.334870465596517
"(16, 80)",0.17346938775510204,3.2291939483971155
"(16, 81)",0.2755102040816326,3.540094176260363
"(16, 82)",0.12244897959183673,3.2669734114506204
"(16, 83)",0.1326530612244898,3.6196276131322827
"(16, 84)",0.2755102040816326,3.6991543950152996
"(16, 85)",0.25510204081632654,3.6882275624003835
"(16, 86)",0.21428571428571427,3.6630334742048865
"(16, 87)",0.1836734693877551,3.4552079965670903
"(16, 88)",0.14285714285714285,3.309654234775475
"(16, 89)",0.08163265306122448,3.2955042951636844
"(16, 90)",0.11224489795918367,3.311526958465576
"(16, 91)",0.2653061224489796,3.646935932776507
"(16, 92)",0.1836734693877551,3.483248995522321
"(16, 93)",0.19387755102040816,3.4440724839243972
"(16, 94)",0.061224489795918366,3.086258983025785
"(16, 95)",0.47959183673469385,3.4213402949530503
"(16, 96)",0.19387755102040816,3.621085697863282
"(16, 97)",0.23469387755102042,3.372473128703462
"(16, 98)",0.2653061224489796,3.7183737714066463
"(16, 99)",0.15306122448979592,3.295159333064908
"(17, 18)",0.47959183673469385,3.2263590557533397
"(17, 19)",0.40816326530612246,3.497661982117028
"(17, 20)",0.3469387755102041,3.353382576942444
"(17, 21)",0.2755102040816326,3.3754194292247806
"(17, 22)",0.6632653061224489,3.6396426252416663
"(17, 23)",0.24489795918367346,3.41685553853826
"(17, 24)",0.40816326530612246,3.544564674211585
"(17, 25)",0.7142857142857143,3.218280028680275
"(17, 26)",0.5408163265306123,3.5490285913149515
"(17, 27)",0.6020408163265306,3.3383261362711587
"(17, 28)",0.3673469387755102,3.424592227737109
"(17, 29)",0.30612244897959184,3.6206492466655202
"(17, 30)",0.2755102040816326,3.740146868633774
"(17, 31)",0.7244897959183674,3.197873744757279
"(17, 32)",0.30612244897959184,3.706572857578244
"(17, 33)",0.826530612244898,3.1133675537710115
"(17, 34)",0.5816326530612245,3.8315699691266083
"(17, 35)",0.5,3.6658714221695723
"(17, 36)",0.3469387755102041,3.344380997810043
"(17, 37)",0.3979591836734694,3.717847348190844
"(17, 38)",0.6326530612244898,3.283793458417684
"(17, 39)",0.3673469387755102,3.40930741455244
"(17, 40)",0.4387755102040816,3.521398375034332
"(17, 41)",0.46938775510204084,3.7761990787569157
"(17, 42)",0.6326530612244898,3.4187722693318907
"(17, 43)",0.4387755102040816,3.826942211542374
"(17, 44)",0.3469387755102041,3.746854711387117
"(17, 45)",0.3163265306122449,3.730078017817134
"(17, 46)",0.5408163265306123,3.5948353224787217
"(17, 47)",0.5714285714285714,3.736031213292369
"(17, 48)",0.3877551020408163,3.670564696454165
"(17, 49)",0.3673469387755102,3.70738948192917
"(17, 50)",0.19387755102040816,3.247445669381515
"(17, 51)",0.29591836734693877,3.4082400461412825
"(17, 52)",0.11224489795918367,3.3864682336322596
"(17, 53)",0.22448979591836735,3.3889728534434522
"(17, 54)",0.1326530612244898,3.3502430570753
"(17, 55)",0.16326530612244897,3.395262193035435
"(17, 56)",0.11224489795918367,3.2476054459810255
"(17, 57)",0.20408163265306123,3.2084247211771686
"(17, 58)",0.12244897959183673,3.2814768230328792
"(17, 59)",0.16326530612244897,3.1551824989965405
"(17, 60)",0.11224489795918367,3.263827559222346
"(17, 61)",0.1326530612244898,3.201161246654416
"(17, 62)",0.17346938775510204,3.3929434299468992
"(17, 63)",0.05102040816326531,3.405896757402991
"(17, 64)",0.32653061224489793,3.4003334288597107
"(17, 65)",0.10204081632653061,3.290224235990773
"(17, 66)",0.20408163265306123,3.273403819040819
"(17, 67)",0.21428571428571427,3.492079598271949
"(17, 68)",0.19387755102040816,3.5440793765915766
"(17, 69)",0.19387755102040816,3.227181573347612
"(17, 70)",0.21428571428571427,3.2635140299797056
"(17, 71)",0.19387755102040816,3.172260702133179
"(17, 72)",0.10204081632653061,3.341364172827296
"(17, 73)",0.2857142857142857,3.6781665528974226
"(17, 74)",0.09183673469387756,3.0839375349982032
"(17, 75)",0.336734693877551,3.309748891208853
"(17, 76)",0.1836734693877551,3.312920606527172
"(17, 77)",0.14285714285714285,3.4713869746933637
"(17, 78)",0.11224489795918367,3.28766301036936
"(17, 79)",0.21428571428571427,3.7156076947848002
"(17, 80)",0.14285714285714285,3.3701082077182707
"(17, 81)",0.17346938775510204,3.5612380401356014
"(17, 82)",0.15306122448979592,3.3347174366315206
"(17, 83)",0.12244897959183673,3.3190862556298573
"(17, 84)",0.20408163265306123,3.452364994768511
"(17, 85)",0.1836734693877551,3.371904879057107
"(17, 86)",0.23469387755102042,3.4885894586374095
"(17, 87)",0.3469387755102041,3.522488274816739
"(17, 88)",0.08163265306122448,3.7483737855344206
"(17, 89)",0.24489795918367346,3.289473837715084
"(17, 90)",0.11224489795918367,3.2630681845179774
"(17, 91)",0.16326530612244897,3.406479667580646
"(17, 92)",0.08163265306122448,3.3318525432538584
"(17, 93)",0.3877551020408163,3.450226913898363
"(17, 94)",0.23469387755102042,3.233290751423456
"(17, 95)",0.19387755102040816,3.4451971451441445
"(17, 96)",0.1836734693877551,3.478335105854532
"(17, 97)",0.5204081632653061,3.486013980775044
"(17, 98)",0.11224489795918367,3.1972107498113775
"(17, 99)",0.2755102040816326,3.511729151260953
"(18, 19)",0.3979591836734694,3.5039193930833235
"(18, 20)",0.22448979591836735,3.6696344604492186
"(18, 21)",0.17346938775510204,3.258286801832063
"(18, 22)",0.35714285714285715,3.6304328029805966
"(18, 23)",0.30612244897959184,3.3177253916150047
"(18, 24)",0.45918367346938777,3.6417773340059365
"(18, 25)",0.3979591836734694,3.6941098296124
"(18, 26)",0.6122448979591837,3.8028761691280772
"(18, 27)",0.826530612244898,3.364264474002593
"(18, 28)",0.07142857142857142,3.451075767648631
"(18, 29)",0.5714285714285714,3.604485083963269
"(18, 30)",0.24489795918367346,3.3479449955885077
"(18, 31)",0.40816326530612246,3.3793479120522214
"(18, 32)",0.47959183673469385,3.8244155763505816
"(18, 33)",0.16326530612244897,3.5886623344178927
"(18, 34)",0.37755102040816324,3.706043900670232
"(18, 35)",0.4897959183673469,3.603489797314008
"(18, 36)",0.41836734693877553,3.5806294156793963
"(18, 37)",0.32653061224489793,3.5860404665187255
"(18, 38)",0.336734693877551,3.3519419484904835
"(18, 39)",0.5714285714285714,3.558160469311626
"(18, 40)",0.42857142857142855,3.4080662036364058
"(18, 41)",0.5816326530612245,3.409457235444676
"(18, 42)",0.3673469387755102,3.624127807095647
"(18, 43)",0.45918367346938777,4.1007256527416045
"(18, 44)",0.42857142857142855,3.306737769733776
"(18, 45)",0.3979591836734694,3.60680263682648
"(18, 46)",0.47959183673469385,3.6377100237016755
"(18, 47)",0.37755102040816324,3.586202274008495
"(18, 48)",0.32653061224489793,3.7221270112304
"(18, 49)",0.6224489795918368,3.3891942714287984
"(18, 50)",0.19387755102040816,3.4738391066385694
"(18, 51)",0.15306122448979592,3.2763319251866174
"(18, 52)",0.3163265306122449,3.349581140232837
"(18, 53)",0.09183673469387756,3.5897832351215815
"(18, 54)",0.15306122448979592,3.46943029834003
"(18, 55)",0.14285714285714285,3.4203085215195363
"(18, 56)",0.21428571428571427,3.334662530039038
"(18, 57)",0.2857142857142857,3.680376341583532
"(18, 58)",0.3163265306122449,3.342152323987749
"(18, 59)",0.16326530612244897,3.5270330623306076
"(18, 60)",0.16326530612244897,3.6208106915829545
"(18, 61)",0.20408163265306123,3.4536555916809837
"(18, 62)",0.20408163265306123,3.5128966056067368
"(18, 63)",0.16326530612244897,3.2242963464241328
"(18, 64)",0.2653061224489796,3.736613464142595
"(18, 65)",0.11224489795918367,3.4093929519803505
"(18, 66)",0.17346938775510204,3.4862093252520405
"(18, 67)",0.22448979591836735,3.653395440181096
"(18, 68)",0.16326530612244897,3.450771534738462
"(18, 69)",0.14285714285714285,3.5601821995189047
"(18, 70)",0.16326530612244897,3.384051081724465
"(18, 71)",0.2653061224489796,3.5332770776330378
"(18, 72)",0.24489795918367346,3.602875551970109
"(18, 73)",0.37755102040816324,3.605260183003323
"(18, 74)",0.3163265306122449,3.5183925607182958
"(18, 75)",0.5408163265306123,3.431034668471462
"(18, 76)",0.20408163265306123,3.40113948691975
"(18, 77)",0.40816326530612246,3.643745715335264
"(18, 78)",0.14285714285714285,3.2886989154512922
"(18, 79)",0.3163265306122449,3.528875636017841
"(18, 80)",0.5204081632653061,3.5082372134191946
"(18, 81)",0.336734693877551,3.549939685397678
"(18, 82)",0.2755102040816326,3.8695155190384907
"(18, 83)",0.2857142857142857,3.429808244526943
"(18, 84)",0.29591836734693877,3.4483605776212913
"(18, 85)",0.11224489795918367,3.3161763974598477
"(18, 86)",0.3163265306122449,3.6433617072027236
"(18, 87)",0.12244897959183673,3.435870782146609
"(18, 88)",0.14285714285714285,3.401002856690114
"(18, 89)",0.17346938775510204,3.4960714152099888
"(18, 90)",0.15306122448979592,3.4464523757545695
"(18, 91)",0.21428571428571427,3.60193332195282
"(18, 92)",0.19387755102040816,3.4657896078699
"(18, 93)",0.29591836734693877,3.5914652184543447
"(18, 94)",0.2755102040816326,3.211807206859739
"(18, 95)",0.15306122448979592,3.4535646502460753
"(18, 96)",0.5306122448979592,3.8046381562948226
"(18, 97)",0.2755102040816326,3.5549588255714952
"(18, 98)",0.22448979591836735,3.535281602541606
"(18, 99)",0.16326530612244897,3.5173650394315303
"(19, 20)",0.7959183673469388,3.048263628943628
"(19, 21)",0.22448979591836735,3.4448955587802397
"(19, 22)",0.47959183673469385,3.3391925442603325
"(19, 23)",0.4897959183673469,3.5297304314595683
"(19, 24)",0.5714285714285714,3.4105659691063135
"(19, 25)",0.17346938775510204,3.214045518734416
"(19, 26)",0.4897959183673469,3.280096784234047
"(19, 27)",0.5,3.5529359609652786
"(19, 28)",0.3673469387755102,3.4074734983773065
"(19, 29)",0.4897959183673469,3.5027388104221275
"(19, 30)",0.5204081632653061,3.4635684973207015
"(19, 31)",0.3163265306122449,3.245930413889691
"(19, 32)",0.6326530612244898,3.3811717838048936
"(19, 33)",0.5204081632653061,3.4366935472019384
"(19, 34)",0.46938775510204084,3.750776608451074
"(19, 35)",0.11224489795918367,3.487544217279979
"(19, 36)",0.14285714285714285,3.4392780483814707
"(19, 37)",0.7653061224489796,3.177614506018364
"(19, 38)",0.6224489795918368,3.240769719177822
"(19, 39)",0.45918367346938777,3.372524039561932
"(19, 40)",0.4489795918367347,3.5415355500422026
"(19, 41)",0.5510204081632653,3.3432683617667815
"(19, 42)",0.4387755102040816,3.6664783284068108
"(19, 43)",0.336734693877551,3.36856545420254
"(19, 44)",0.10204081632653061,3.3697543719719194
"(19, 45)",0.5102040816326531,3.424474914868673
"(19, 46)",0.5612244897959183,3.722640691733942
"(19, 47)",0.7040816326530612,3.224984782675038
"(19, 48)",0.5102040816326531,3.3096651047468186
"(19, 49)",0.25510204081632654,3.3308136254549026
"(19, 50)",0.5,3.2415528111770504
"(19, 51)",0.5,3.734279977281888
"(19, 52)",0.22448979591836735,3.490994509528665
"(19, 53)",0.4897959183673469,3.3504659043891087
"(19, 54)",0.2755102040816326,3.315483892236957
"(19, 55)",0.3163265306122449,3.6115746765301147
"(19, 56)",0.24489795918367346,3.1796859471143875
"(19, 57)",0.19387755102040816,3.471201085007709
"(19, 58)",0.14285714285714285,3.3225277581457364
"(19, 59)",0.3163265306122449,3.3783908639333946
"(19, 60)",0.32653061224489793,3.1849961852239184
"(19, 61)",0.17346938775510204,3.2598597194837486
"(19, 62)",0.11224489795918367,3.478333372561658
"(19, 63)",0.21428571428571427,3.4068564756200947
"(19, 64)",0.19387755102040816,3.4415990123243043
"(19, 65)",0.4387755102040816,3.357430799111076
"(19, 66)",0.15306122448979592,3.2481197226664116
"(19, 67)",0.17346938775510204,3.7340036219200203
"(19, 68)",0.3673469387755102,3.3320613739982483
"(19, 69)",0.29591836734693877,3.389277974113089
"(19, 70)",0.2755102040816326,3.452568503694797
"(19, 71)",0.24489795918367346,3.462408416411456
"(19, 72)",0.11224489795918367,3.0944486010787835
"(19, 73)",0.29591836734693877,3.426532364317349
"(19, 74)",0.1326530612244898,3.568404803928147
"(19, 75)",0.14285714285714285,3.315299531178815
"(19, 76)",0.23469387755102042,3.5025433061415687
"(19, 77)",0.20408163265306123,3.461849573254585
"(19, 78)",0.41836734693877553,3.348290415037246
"(19, 79)",0.25510204081632654,3.5649195488156944
"(19, 80)",0.24489795918367346,3.379188461550351
"(19, 81)",0.5,3.325031727552414
"(19, 82)",0.17346938775510204,3.281527238791106
"(19, 83)",0.21428571428571427,3.6976297333126977
"(19, 84)",0.47959183673469385,3.494403166356294
"(19, 85)",0.24489795918367346,3.626845253676903
"(19, 86)",0.5816326530612245,3.603115000967252
"(19, 87)",0.2857142857142857,3.5000393824983935
"(19, 88)",0.16326530612244897,3.5757573964232106
"(19, 89)",0.14285714285714285,3.4258847569560147
"(19, 90)",0.07142857142857142,3.2824731041987736
"(19, 91)",0.3469387755102041,3.48538843691349
"(19, 92)",0.23469387755102042,3.477754415074984
"(19, 93)",0.061224489795918366,3.2827722628911338
"(19, 94)",0.061224489795918366,3.0822663022921635
"(19, 95)",0.4387755102040816,3.321997395268193
"(19, 96)",0.23469387755102042,3.422719090461731
"(19, 97)",0.11224489795918367,3.4875745007751187
"(19, 98)",0.32653061224489793,3.701337547174522
"(19, 99)",0.09183673469387756,3.1963239889445267
"(20, 21)",0.29591836734693877,3.5189176106653295
"(20, 22)",0.41836734693877553,3.6982084651078497
"(20, 23)",0.5612244897959183,3.585975496541886
"(20, 24)",0.5204081632653061,3.2297565671038035
"(20, 25)",0.11224489795918367,3.262439353267352
"(20, 26)",0.3469387755102041,3.5218067583391224
"(20, 27)",0.2755102040816326,3.4170354902744293
"(20, 28)",0.5510204081632653,3.484711182423127
"(20, 29)",0.5102040816326531,3.421242091499391
"(20, 30)",0.7040816326530612,3.4951902979186604
"(20, 31)",0.17346938775510204,3.4362189332644144
"(20, 32)",0.5408163265306123,3.5739713438555727
"(20, 33)",0.4489795918367347,3.328613125360929
"(20, 34)",0.3877551020408163,3.592145943436129
"(20, 35)",0.09183673469387756,3.325900495998443
"(20, 36)",0.061224489795918366,3.1955576829910277
"(20, 37)",0.6326530612244898,3.3547618655221805
"(20, 38)",0.5612244897959183,3.295984254508722
"(20, 39)",0.3163265306122449,3.5281543594546023
"(20, 40)",0.35714285714285715,3.6410211039404583
"(20, 41)",0.22448979591836735,3.4820854154500096
"(20, 42)",0.3469387755102041,3.5042878129265524
"(20, 43)",0.30612244897959184,3.5532020174089025
"(20, 44)",0.061224489795918366,3.4358166327079136
"(20, 45)",0.4897959183673469,3.662797136467044
"(20, 46)",0.5918367346938775,3.4412748113684697
"(20, 47)",0.40816326530612246,3.523079403445252
"(20, 48)",0.4387755102040816,3.4499279354747974
"(20, 49)",0.23469387755102042,3.326640400846126
"(20, 50)",0.30612244897959184,3.4525627389288784
"(20, 51)",0.6326530612244898,3.456109367246213
"(20, 52)",0.21428571428571427,3.175853795590608
"(20, 53)",0.5306122448979592,3.5631205225602174
"(20, 54)",0.20408163265306123,3.4203270914173927
"(20, 55)",0.45918367346938777,3.488550335411134
"(20, 56)",0.16326530612244897,3.199653689899752
"(20, 57)",0.12244897959183673,3.362437475018385
"(20, 58)",0.09183673469387756,2.8064649192423654
"(20, 59)",0.3979591836734694,3.217110982308021
"(20, 60)",0.20408163265306123,3.230252875435737
"(20, 61)",0.15306122448979592,3.3352246332553124
"(20, 62)",0.030612244897959183,3.161897194490098
"(20, 63)",0.22448979591836735,3.2296902997706964
"(20, 64)",0.09183673469387756,3.3063024780024652
"(20, 65)",0.24489795918367346,3.297163248062134
"(20, 66)",0.12244897959183673,3.2559018221768468
"(20, 67)",0.11224489795918367,3.349214299590187
"(20, 68)",0.19387755102040816,3.2145160353702047
"(20, 69)",0.30612244897959184,3.2758475009884154
"(20, 70)",0.23469387755102042,3.485806064359073
"(20, 71)",0.14285714285714285,3.222191715628151
"(20, 72)",0.02040816326530612,3.3017245791539422
"(20, 73)",0.14285714285714285,3.184989460583391
"(20, 74)",0.05102040816326531,3.5100696834467224
"(20, 75)",0.08163265306122448,3.2299688901901247
"(20, 76)",0.17346938775510204,3.2799108624458313
"(20, 77)",0.12244897959183673,3.2150069281458853
"(20, 78)",0.2755102040816326,3.248871575884458
"(20, 79)",0.17346938775510204,3.260961518172295
"(20, 80)",0.16326530612244897,3.4974213648686368
"(20, 81)",0.29591836734693877,3.594899456699689
"(20, 82)",0.11224489795918367,3.3128427530898423
"(20, 83)",0.17346938775510204,3.233819475216148
"(20, 84)",0.37755102040816324,3.654081979005233
"(20, 85)",0.2653061224489796,3.478179537332975
"(20, 86)",0.41836734693877553,3.370492722807812
